date,commodity,expiry,strike,call_put,settle_price,volume,open_interest,oi_change,delta,implied_vol_pct,black76_price,futures_price,underlying_fut,dte,time_to_expiry_yrs
2026-04-02,SB,JUL26,18.0000,C,0.1500,806,10056,701,0.1419,33.1000,0.1576,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,18.0000,P,2.9300,0,250,0,0.8713,33.1000,2.9223,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,18.2500,C,0.1300,0,4097,0,0.1263,32.9900,0.1300,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,18.5000,C,0.1200,0,2850,0,0.1126,33.9400,0.1200,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,18.7500,C,0.1100,0,343,0,0.1007,34.7600,0.1100,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,19.0000,C,0.0900,822,6268,324,0.0901,35.6400,0.1019,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,19.0000,P,3.8700,0,925,0,0.9271,35.6400,3.8575,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,19.2500,C,0.0800,0,169,0,0.0809,35.1000,0.0800,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,19.5000,C,0.0800,0,805,0,0.0728,36.5200,0.0800,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,19.7500,C,0.0700,0,175,0,0.0656,37.9400,0.0802,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,19.7500,P,4.5900,0,1,0,0.9543,37.9400,4.5790,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,20.0000,C,0.0600,10,3577,0,0.0592,38.3100,0.0712,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,20.0000,P,4.8300,0,1,0,0.9614,38.3100,4.8177,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,20.2500,C,0.0500,0,101,0,0.0537,36.9100,0.0500,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,20.5000,C,0.0500,0,507,0,0.0488,38.1500,0.0500,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,20.7500,C,0.0500,0,793,0,0.0444,39.3600,0.0500,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,21.0000,C,0.0400,0,816,0,0.0406,38.9400,0.0400,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,21.2500,C,0.0400,0,296,0,0.0371,40.0900,0.0400,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,21.5000,C,0.0300,0,10,0,0.0340,39.2600,0.0300,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,21.7500,C,0.0300,0,162,0,0.0312,40.3100,0.0300,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,22.0000,C,0.0300,0,205,0,0.0287,41.3700,0.0300,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,22.2500,C,0.0300,0,1,0,0.0264,42.3900,0.0300,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,23.0000,C,0.0200,0,6523,0,0.0209,42.7200,0.0200,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,23.2500,C,0.0200,0,5,0,0.0194,43.6400,0.0200,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,23.5000,C,0.0200,0,3,0,0.0180,44.5600,0.0200,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,24.0000,C,0.0200,0,2220,0,0.0156,46.3200,0.0200,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,24.5000,C,0.0100,0,1,0,0.0135,43.9800,0.0100,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,25.0000,C,0.0100,0,79,0,0.0118,45.5600,0.0100,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,26.0000,C,0.0100,0,497,0,0.0092,48.5800,0.0100,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,27.0000,C,0.0100,0,1973,0,0.0072,51.4800,0.0100,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,30.0000,C,0.0100,0,10,0,0.0038,59.4100,0.0100,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL27,12.5000,P,0.2300,0,125,0,0.1158,21.1500,0.2300,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,13.5000,P,0.4100,0,500,0,0.1909,20.5300,0.4100,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,15.0000,P,0.9000,0,126,0,0.3450,20.4900,0.9000,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,15.2500,P,1.0100,0,30,0,0.3737,20.5500,1.0100,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,15.5000,C,1.5900,0,305,0,0.5973,20.7500,1.5900,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,16.0000,C,1.3700,0,1100,0,0.5400,20.8700,1.3705,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,16.0000,P,1.3900,0,139,0,0.4603,20.8700,1.3895,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,16.2500,C,1.2800,0,100,0,0.5125,21.0700,1.2800,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,16.5000,C,1.1900,0,392,0,0.4858,21.1900,1.1900,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,16.7500,C,1.1100,0,400,0,0.4603,21.3600,1.1100,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,17.0000,C,1.0300,0,96,0,0.4359,21.4600,1.0300,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,17.2500,C,0.9600,0,400,0,0.4127,21.6200,0.9600,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,17.5000,C,0.9000,0,100,0,0.3907,21.8600,0.9000,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,18.2500,C,0.7400,0,30,0,0.3318,22.4900,0.7400,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,19.0000,C,0.6200,0,221,0,0.2826,23.2400,0.6200,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,20.0000,C,0.4900,0,267,0,0.2296,24.0900,0.4900,15.9800,JUL27,439,1.2027
